Genome_ID	OSD1	OSD124	OSD65	OSD71	OSD95	TARA_004_40m_0.22-1.6_prok	TARA_004_5m_0.22-1.6_prok	TARA_007_42m_0.22-1.6_girus	TARA_007_5m_0.22-1.6_girus	TARA_009_55m_0.22-1.6_girus	TARA_018_5m_0.22-1.6_prok	TARA_023_55m_0.22-1.6_prok	TARA_023_5m_0.22-1.6_prok	TARA_025_50m_0.22-1.6_prok	TARA_031_5m_0.22-1.6_prok	TARA_032_5m_0.22-1.6_prok	TARA_032_80m_0.22-1.6_prok	TARA_033_5m_0.22-1.6_prok	TARA_034_5m_0.1-0.22_girus	TARA_034_5m_0.22-1.6_prok	TARA_034_60m_0.22-1.6_prok	TARA_036_17m_0.22-1.6_prok	TARA_037_600m_0.1-0.22_girus	TARA_038_340m_0.1-0.22_girus	TARA_039_270m_0.1-0.22_girus	TARA_039_270m_0.22-1.6_prok	TARA_042_80m_0.22-1.6_prok	TARA_056_1000m_0.22-3_prok	TARA_056_5m_0.22-3_prok	TARA_057_5m_0.22-3_prok	TARA_058_66m_0.22-3_prok	TARA_062_5m_0.22-3_prok	TARA_064_1000m_0.22-3_prok	TARA_064_5m_0.22-3_prok	TARA_064_65m_0.22-3_prok	TARA_065_30m_0.22-3_prok	TARA_065_5m_0.22-3_prok	TARA_065_850m_0.22-3_prok	TARA_066_30m_0.22-3_prok	TARA_066_5m_0.22-3_prok	TARA_067_5m_0.22-0.45_girus	TARA_067_5m_0.22-3_prok	TARA_067_5m_0.45-0.8_girus	TARA_068_50m_0.22-0.45_girus	TARA_068_50m_0.22-3_prok	TARA_068_50m_0.45-0.8_girus	TARA_068_5m_0.22-0.45_girus	TARA_068_5m_0.22-3_prok	TARA_068_5m_0.45-0.8_girus	TARA_068_700m_0.22-3_prok	TARA_068_700m_0.45-0.8_girus	TARA_070_5m_0.22-0.45_girus	TARA_070_5m_0.22-3_prok	TARA_070_5m_0.45-0.8_girus	TARA_070_800m_0.22-0.45_girus	TARA_070_800m_0.22-3_prok	TARA_070_800m_0.45-0.8_girus	TARA_072_100m_0.22-3_prok	TARA_072_800m_0.22-3_prok	TARA_076_150m_0.22-0.45_girus	TARA_076_150m_0.22-3_prok	TARA_076_150m_0.45-0.8_girus	TARA_076_800m_0.22-3_prok	TARA_076_800m_0.45-0.8_girus	TARA_078_120m_0.22-0.45_girus	TARA_078_120m_0.22-3_prok	TARA_078_120m_0.45-0.8_girus	TARA_078_5m_0.22-0.45_girus	TARA_078_800m_0.22-3_prok	TARA_078_800m_0.45-0.8_girus	TARA_085_790m_0.22-3_prok	TARA_098_188m_0.22-3_prok	TARA_098_488m_0.22-3_prok	TARA_110_380m_0.22-3_prok	TARA_110_50m_0.22-3_prok	TARA_111_350m_0.22-3_prok	TARA_112_696m_0.22-3_prok	TARA_122_115m_0.1-0.22_girus	TARA_122_115m_0.22-0.45_girus	TARA_122_600m_0.1-0.22_girus	TARA_122_600m_0.22-0.45_girus	TARA_122_600m_0.45-0.8_girus	TARA_123_150m_0.1-0.22_girus	TARA_123_150m_0.22-0.45_girus	TARA_123_150m_0.45-0.8_girus	TARA_123_5m_0.22-0.45_girus	TARA_123_5m_0.45-0.8_girus	TARA_124_120m_0.1-0.22_girus	TARA_124_120m_0.22-0.45_girus	TARA_124_120m_0.45-0.8_girus	TARA_124_5m_0.22-0.45_girus	TARA_124_5m_0.45-0.8_girus	TARA_125_140m_0.1-0.22_girus	TARA_125_140m_0.22-0.45_girus	TARA_125_5m_0.22-0.45_girus	TARA_125_5m_0.45-0.8_girus	TARA_128_40m_0.22-3_prok	TARA_128_5m_0.22-3_prok	TARA_132_115m_0.22-3_prok	TARA_132_550m_0.22-3_prok	TARA_133_650m_0.22-3_prok	TARA_141_5m_0.22-3_prok	TARA_142_125m_0.22-3_prok	TARA_142_5m_0.22-3_prok	TARA_142_640m_0.22-3_prok	TARA_145_590m_0.22-3_prok	TARA_145_5m_0.22-3_prok	TARA_146_5m_0.22-3_prok	TARA_146_640m_0.22-3_prok	TARA_150_40m_0.22-3_prok	TARA_151_80m_0.22-3_prok	TARA_152_5-160m_0.22-3_prok	TARA_152_5m_0.22-3_prok	TARA_152_800m_0.22-3_prok	TARA_155_40m_0.22-3_prok	TARA_155_5m_0.22-3_prok	TARA_155_751m_0.22-3_prok	TARA_158_651m_0.22-3_prok	TARA_163_499m_0.22-3_prok	TARA_163_5m_0.22-3_prok	TARA_168_10-100m_0.22-3_prok	TARA_173_35m_0.22-3_prok	TARA_175_10-100m_0.22-3_prok	TARA_175_199m_0.22-3_prok	TARA_188_17m_0.22-3_prok	TARA_189_299m_0.22-3_prok	TARA_201_441m_0.22-3_prok	TARA_205_491m_0.22-3_prok	TARA_206_411m_0.22-3_prok	TARA_209_351m_0.22-3_prok	TARA_209_5m_0.22-3_prok	TARA_210_391m_0.22-3_prok	TARA_210_5m_0.22-3_prok	A3-09-1000m-34An	A3-09-300m-34An	A3-09-3500m-34An	A4-07-0m-34An	A4-07-1000m-34An	A4-07-3000m-34An	A5-10-0m-34An	A5-10-1000m-34An	A5-10-300m-34An	A5-10-3500m-34An	AT04-0m-8Ar	AT04-3000m-8Ar	AT04-300m-8Ar	B08-1000m-8Ar	B08-3200m-8Ar	BB08-0m-8Ar	BB08-300m-8Ar	BB08-3300m-8Ar	ICE04-1000m-9Ar	ICE04-100m-9Ar	ICE04-2280m-9Ar	LB01-1000m-8Ar	LB01-300m-8Ar	N02-1500m-8Ar	N02-500m-8Ar	N04-300m-8Ar	N04-3800m-8Ar	N07-1000m-8Ar	N07-300m-8Ar	N07-3800m-8Ar	P06-300m-8Ar	R16E-1000m-9Ar	R16E-300m-9Ar	R16E-3236m-9Ar
PRE3_10m_bin1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.488925657894737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.706520394736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.042475	0.0	0.0	0.0	0.0	23.03969078947368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.550755921052632	35.10254671052632	39.342232894736846	0.0	0.0	0.0	0.0	25.532590131578946	0.0	29.06319605263158	0.0	0.0	46.21606907894736	49.870584210526324	0.0	47.9199447368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.778048026315787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAMC021086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.984580952380951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.023261904761904	13.009385714285715	0.0	0.0	0.0	0.0	0.0	38.239871428571426	19.725228571428573	0.0	0.0	0.0	0.0	16.54669523809524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.165657142857143	6.867980952380952	0.0	10.369257142857142	0.0	0.0	0.0	0.0
SAMC021088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.19133506493506	0.0	0.0	2.651290909090909	0.0	272.21802402597405	0.0	0.0	0.0	0.0	82.40386623376624	0.0	0.0	0.0	0.0	124.40371558441556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.95946753246753	24.975262337662336	0.0	0.0	0.0	378.35173831168834	175.8430922077922	129.93034675324677	0.0	60.40040844155844	0.0	0.0	0.0	165.8909233766234	62.62095324675325	0.0	0.0	0.0	0.0	97.98387597402599	9.824850649350651	88.4325909090909	0.0	115.9737448051948	50.98815	0.0	83.9653448051948	133.26144935064934	0.0	0.0	14.118847402597403	262.5823142857143	18.321255194805197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.658635714285715	204.021851948052	0.0	0.0	0.0	99.24495844155844	96.27716558441557	0.0	0.0	68.73141883116884	0.0	0.0	0.0	0.0	95.26903896103896	0.0	0.0	25.38535454545455	9.2865	6.71014025974026	0.0	0.0	0.0	0.0	0.0	0.0	4.9165811688311685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.7460525974026	25.09049090909091	71.60926038961037	87.19686753246755	64.79430779220779	20.146254545454546	0.0	53.24266103896104	12.02599025974026	203.69005129870132	48.62798896103896	0.0	0.0	0.0	13.054551298701297	46.99024155844156	0.0	0.0	38.456784415584416	7.24247987012987	14.980674025974025	0.0	0.0	1.5707766233766234	6.906162337662338	0.0	118.76528506493507	33.62641233766234	12.466187662337664	164.62054545454546	7.121077922077923	15.134889610389608	10.046541558441561	17.77391233766234
SAMC021089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.02762972972971	0.0	0.0	2.789072972972973	0.0	432.99590810810815	0.0	0.0	0.0	0.0	132.56735135135136	0.0	0.0	0.0	0.0	199.1724918918919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.17293513513512	39.19715675675676	0.0	0.0	0.0	611.9193162162163	282.69644864864864	201.25648378378375	0.0	93.02664324324324	0.0	0.0	0.0	265.90292972972975	98.24276756756755	0.0	0.0	0.0	0.0	158.94114324324326	15.313505405405405	138.65054864864865	0.0	187.31638648648652	77.20361891891892	0.0	129.29213783783786	216.6122945945946	0.0	1.2857081081081079	7.551991891891893	419.1908135135135	27.61971621621621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.84270540540541	325.74209189189185	0.0	0.0	0.0	158.92522702702703	158.26342702702703	1.8335594594594595	0.0	107.88018108108109	0.0	0.0	0.0	0.0	152.87572162162158	0.0	0.0	41.42778648648649	14.931021621621618	8.806954054054055	1.4534486486486486	0.0	0.0	0.0	0.0	0.0	8.715643243243242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.14045945945946	46.46212702702704	117.78616486486486	144.6460972972973	113.30165135135135	34.85967027027027	1.2064702702702703	95.7251918918919	19.89277567567568	346.98545945945943	80.26967837837837	0.0	0.0	0.0	20.918535135135134	78.57386486486486	0.0	0.0	66.39043243243243	11.643148648648651	24.337924324324327	0.0	0.0	2.0624351351351358	11.993075675675676	0.0	192.2834162162162	55.197694594594594	21.900527027027024	273.2330324324324	11.075616216216217	26.021986486486487	17.437154054054055	29.210432432432434
SAMC021091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6801076923076925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.421392307692308	6.971623076923077	0.0	0.0	0.0	0.0	0.0	20.813546153846158	12.225484615384614	0.0	0.0	0.0	0.0	10.039915384615384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.580507692307692	3.7176384615384617	0.0	5.3703692307692315	0.0	0.0	0.0	0.0
SAMC021092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.44918125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.923525	9.96850625	0.0	0.0	0.0	0.0	0.0	26.925175	12.65386875	0.0	0.0	0.0	0.0	10.44434375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.578175	5.08575625	0.0	13.26140625	0.0	0.0	0.0	0.0
SAMC021093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.28300227272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.05512954545455	67.30082954545455	0.0	0.0	0.0	0.0	0.0	76.4771090909091	23.60283409090909	0.0	0.0	0.0	0.0	16.840495454545454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.66541590909091	48.76866363636363	0.0	18.025952272727274	0.0	0.0	0.0	0.0
SAMC021095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.624288235294124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.519470588235286	26.256311764705877	0.0	0.0	0.0	0.0	0.0	56.00882941176471	17.509823529411765	0.0	0.0	0.0	0.0	15.469158823529412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.71042352941177	13.3541	0.0	32.86774117647059	0.0	0.0	0.0	0.0
SAMC021096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.83085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7513000000000005	7.4173	0.0	0.0	0.0	0.0	0.0	22.13131666666667	12.211316666666667	0.0	0.0	0.0	0.0	10.097583333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.365833333333334	3.5558	0.0	5.410683333333332	0.0	0.0	0.0	0.0
SAMC026834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.309327777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6442944444444445	361.8571833333333	3.1037055555555555	3.6977	6.942727777777778	0.0	561.4377222222222	0.0	0.0	0.0	0.0	286.12525555555555	0.0	0.0	1.3970222222222222	0.0	511.8748277777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.337255555555555	0.0	0.0	306.45474444444443	107.77477777777777	0.0	0.0	0.0	812.6415277777777	341.38265555555563	241.83859444444442	0.0	137.77552222222224	0.0	0.0	0.0	533.9236333333333	180.26745	0.0	0.0	0.0	0.0	490.3596	43.73411666666666	251.93157222222226	0.0	487.4798	228.70446666666663	0.0	382.04420555555566	358.49945	1.0756277777777778	2.5537777777777784	20.826666666666668	748.4622722222223	44.467172222222224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	279.4116388888889	641.8122833333333	0.0	0.0	0.0	399.7694222222222	379.29647222222223	3.23735	2.2278777777777776	246.77659444444444	0.0	2.913533333333333	0.0	0.0	353.1332500000001	0.0	0.0	114.55513888888888	65.67547222222223	33.029355555555554	4.745833333333334	0.0	0.0	0.0	7.874122222222222	0.0	33.89402222222222	1.6068833333333334	0.0	2.6173777777777776	0.0	0.0	3.076738888888889	0.0	132.5909722222222	190.71206666666663	16.698344444444444	20.967861111111112	205.0193611111111	155.44694444444445	0.0	211.13016666666667	77.07364444444444	50.52418333333333	45.982088888888896	0.0	10.103005555555557	1.26955	17.51065	48.96102777777778	1.4001055555555555	5.087711111111111	66.82302222222222	49.88032777777778	1.5185055555555556	8.934855555555558	4.384572222222221	4.1754944444444435	58.24411666666666	11.629888888888885	13.242061111111115	190.61567222222226	96.81351111111113	25.39985	47.74503888888889	63.61059444444446	79.68792222222223	1.9384055555555555
SAMC026836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.899354347826088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.442856521739131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.428378260869565	22.07693043478261	0.0	0.0	0.0	0.0	0.0	64.56570217391304	34.05030652173913	0.0	0.0	0.0	0.0	28.594313043478266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.551228260869564	10.685008695652174	0.0	16.034408695652175	0.0	0.0	0.0	0.0
ST1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ST2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ST3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
